id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
33000503,Edgecombe,First Baptist Church Academy,Center,Other,9,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored,Y,18,August,2022
33000503,Edgecombe,First Baptist Church Academy,Center,Other,9,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored,Y,18,August,2022
33000505,Edgecombe,Ma Puddin's Child Care,Center,5 Star C 2C,4,1,9,8,9,5,3,1,3,38,81,81,Independent Constructed for Child Care,Y,10,August,2022
3355021,Edgecombe,Pinetops Head Start,Center,5 Star C 2C,1,1,0,0,0,3,7,0,0,10,42,42,Head Start Community Building,Y,3,August,2022
3355021,Edgecombe,Pinetops Head Start,Center,5 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Head Start Community Building,Y,3,August,2022
3355021,Edgecombe,Pinetops Head Start,Center,5 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Head Start Community Building,Y,3,August,2022
3355033,Edgecombe,Julia Hammond's Head Start,Center,5 Star C 2C,8,1,0,0,0,7,15,7,0,29,39,39,Head Start Community Building,Y,5,August,2022
3355033,Edgecombe,Julia Hammond's Head Start,Center,5 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Head Start Community Building,Y,5,August,2022
3355033,Edgecombe,Julia Hammond's Head Start,Center,5 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Head Start Community Building,Y,5,August,2022
34000058,Forsyth,Love ­N­care Day Care Home,Home,4 Star H 2C,0,1,1,0,1,1,1,0,0,4,8,8,Independent Family Residence,Y,1,August,2022
34000058,Forsyth,Love ­N­care Day Care Home,Home,4 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000058,Forsyth,Love ­N­care Day Care Home,Home,4 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
34000254,Forsyth,Cuddle Bugs Day Care,Home,5 Star H 2C,0,1,0,0,2,0,2,0,3,7,8,8,Independent Doublewide,Y,1,August,2022
34000254,Forsyth,Cuddle Bugs Day Care,Home,5 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,August,2022
34000254,Forsyth,Cuddle Bugs Day Care,Home,5 Star H 2C,0,3,0,0,0,0,0,0,0,0,8,8,Independent Doublewide,Y,1,August,2022
34000263,Forsyth,Kelly's Day Care,Home,5 Star H 2C,3,1,1,1,0,0,2,0,2,6,8,8,Independent Family Residence,Y,1,August,2022
34000263,Forsyth,Kelly's Day Care,Home,5 Star H 2C,3,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,1,August,2022
34000263,Forsyth,Kelly's Day Care,Home,5 Star H 2C,3,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,August,2022
