id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
91000297,Vance,Henderson Family Day Care,Home,4 Star H 2C,4,3,0,0,0,0,0,0,0,0,5,5,Independent Family Residence,N,1,January,2023
91000302,Vance,Dee's Academy,Home,4 Star H 2C,1,1,0,1,0,1,1,0,0,3,8,8,Independent Family Residence,Y,1,January,2023
91000302,Vance,Dee's Academy,Home,4 Star H 2C,1,2,0,0,0,0,0,0,3,3,8,8,Independent Family Residence,Y,1,January,2023
91000302,Vance,Dee's Academy,Home,4 Star H 2C,1,3,1,0,0,0,1,0,1,3,8,8,Independent Family Residence,Y,1,January,2023
91000303,Vance,Reid's Learning Academy,Home,3 Star H 2C,12,1,1,1,0,2,0,0,1,5,8,8,Independent Family Residence,N,1,January,2023
91000303,Vance,Reid's Learning Academy,Home,3 Star H 2C,12,2,1,0,0,0,0,0,1,2,8,0,Independent Family Residence,N,1,January,2023
91000303,Vance,Reid's Learning Academy,Home,3 Star H 2C,12,3,1,0,0,0,0,0,1,2,0,0,Independent Family Residence,N,1,January,2023
91000304,Vance,Ring Around The Roses Home Daycare,Home,2 Star H 2C,6,1,1,3,1,1,1,0,0,7,8,8,Independent Doublewide,N,1,January,2023
91000304,Vance,Ring Around The Roses Home Daycare,Home,2 Star H 2C,6,2,0,1,0,0,0,0,0,1,0,0,Independent Doublewide,N,1,January,2023
91000304,Vance,Ring Around The Roses Home Daycare,Home,2 Star H 2C,6,3,0,1,0,0,0,0,0,1,0,0,Independent Doublewide,N,1,January,2023
91000305,Vance,Angels & Co,Home,Temp FCC Lic,8,1,0,2,0,0,0,0,0,2,8,8,Independent Family Residence,N,1,January,2023
91000305,Vance,Angels & Co,Home,Temp FCC Lic,8,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,January,2023
91000305,Vance,Angels & Co,Home,Temp FCC Lic,8,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,January,2023
91000306,Vance,Start @ Home Childcare,Home,Temp FCC Lic,9,1,2,3,0,0,0,0,0,5,8,5,Independent Family Residence,N,1,January,2023
91000306,Vance,Start @ Home Childcare,Home,Temp FCC Lic,9,2,0,0,0,0,0,0,0,0,8,5,Independent Family Residence,N,1,January,2023
91000306,Vance,Start @ Home Childcare,Home,Temp FCC Lic,9,3,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,N,1,January,2023
91000041,Vance,Vance Granville Community College Day Care,Center,5 Star C 2C,2,1,0,3,9,8,10,3,0,33,40,40,Community College Constructed for Child,Y,6,January,2023
91000041,Vance,Vance Granville Community College Day Care,Center,5 Star C 2C,2,2,0,0,0,0,0,0,0,0,0,0,Community College Constructed for Child,Y,6,January,2023
91000041,Vance,Vance Granville Community College Day Care,Center,5 Star C 2C,2,3,0,0,0,0,0,0,0,0,0,0,Community College Constructed for Child,Y,6,January,2023
91000094,Vance,Great Beginnings Christian Childcare Center,Center,4 Star C 2C,2,1,4,6,8,8,5,0,0,31,120,120,Religious Religious,Y,10,January,2023
91000094,Vance,Great Beginnings Christian Childcare Center,Center,4 Star C 2C,2,2,0,0,0,0,0,0,0,0,0,0,Religious Religious,Y,10,January,2023
91000094,Vance,Great Beginnings Christian Childcare Center,Center,4 Star C 2C,2,3,0,0,0,0,0,0,0,0,0,0,Religious Religious,Y,10,January,2023
91000113,Vance,New Beginnings,Center,4 Star C 2C,8,1,7,10,17,14,8,3,0,59,63,63,Independent Converted Building,Y,11,January,2023
91000113,Vance,New Beginnings,Center,4 Star C 2C,8,2,0,0,0,0,0,0,0,0,63,63,Independent Converted Building,Y,11,January,2023
91000113,Vance,New Beginnings,Center,4 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,11,January,2023
91000163,Vance,Kerr Vance Academy,Center,3 Star C 2C,9,1,0,0,6,13,10,0,0,29,90,90,Private School Constructed for Child,N,5,January,2023
91000163,Vance,Kerr Vance Academy,Center,3 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Private School Constructed for Child,N,5,January,2023
91000163,Vance,Kerr Vance Academy,Center,3 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Private School Constructed for Child,N,5,January,2023
91000188,Vance,Kidz Workshop Daycare,Center,3 Star C 2C,9,1,2,2,1,1,6,0,0,12,12,12,Independent Family Residence,Y,5,January,2023
91000188,Vance,Kidz Workshop Daycare,Center,3 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Independent Family Residence,Y,5,January,2023
