id,county,type,star,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
14000295,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000295,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000296,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,29,29,50,50,Local Public   School,Y,3,march,2017
14000296,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000296,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000297,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,23,23,50,50,Local Public   School,Y,3,march,2017
14000297,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000297,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000305,CALDWELL,CENTERS,4-STAR,1,0,3,5,3,0,1,0,12,11,11,Independent    Family,Y,2,march,2017
14000305,CALDWELL,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,2,march,2017
14000305,CALDWELL,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,2,march,2017
14000307,CALDWELL,CENTERS,4-STAR,1,4,10,8,14,26,3,38,103,157,157,Independent    Converted,Y,8,march,2017
14000307,CALDWELL,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,157,0,Independent    Converted,Y,8,march,2017
14000307,CALDWELL,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,8,march,2017
14000317,CALDWELL,CENTERS,5-STAR,1,0,0,0,2,12,14,0,28,36,36,Local Public   School,Y,5,march,2017
14000317,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000317,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000318,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,15,1,0,16,40,40,Local Public   School,Y,4,march,2017
14000318,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,4,march,2017
14000318,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,4,march,2017
14000319,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,13,13,35,35,Local Public   School,Y,3,march,2017
14000319,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000319,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000320,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,63,63,125,125,Local Public   School,Y,5,march,2017
14000320,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000320,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000321,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,19,19,65,65,Local Public   School,Y,3,march,2017
14000321,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000321,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000322,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,97,97,199,199,Local Public   School,Y,6,march,2017
14000322,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
14000322,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
14000323,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,31,31,100,100,Local Public   School,Y,3,march,2017
14000323,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000323,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000326,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,64,64,150,150,Local Public   School,Y,4,march,2017
14000326,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,4,march,2017
14000326,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,4,march,2017
14000327,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,56,56,150,150,Local Public   School,Y,6,march,2017
14000327,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
14000327,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
14000328,CALDWELL,CENTERS,5-STAR,1,0,0,0,3,9,2,0,14,46,46,Local Public   School,Y,5,march,2017
14000328,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000328,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000350,CALDWELL,CENTERS,5-STAR,1,0,0,0,5,10,13,0,28,36,36,Local Public   School,Y,7,march,2017
14000350,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,7,march,2017
14000350,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,7,march,2017
14000357,CALDWELL,CENTERS,5-STAR,1,10,20,26,16,26,17,0,115,149,149,Independent    Converted,Y,1,march,2017
14000357,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,1,march,2017
14000357,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,1,march,2017
14000364,CALDWELL,CENTERS,GS[0-9]+,1,4,11,7,8,9,7,12,58,90,90,Religious      Religious,Y,8,march,2017
14000364,CALDWELL,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,0,0,Religious      Religious,Y,8,march,2017
14000364,CALDWELL,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,0,0,Religious      Religious,Y,8,march,2017
14000367,CALDWELL,CENTERS,5-STAR,1,2,4,7,7,9,5,13,47,39,39,Independent    Converted House,Y,2,march,2017
14000367,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,2,march,2017
14000367,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,2,march,2017
14000374,CALDWELL,CENTERS,4-STAR,1,2,2,4,2,2,0,0,12,12,12,Independent    Family,Y,3,march,2017
14000374,CALDWELL,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,3,march,2017
14000374,CALDWELL,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,3,march,2017
14000378,CALDWELL,CENTERS,5-STAR,1,0,0,0,3,10,19,0,32,84,84,Local Public   School,Y,6,march,2017
14000378,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
14000378,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
14000380,CALDWELL,CENTERS,3-STAR,1,0,5,1,4,1,0,1,12,12,12,Independent    Family,Y,4,march,2017
14000380,CALDWELL,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,4,march,2017
14000380,CALDWELL,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,4,march,2017
14000384,CALDWELL,CENTERS,5-STAR,1,0,0,2,2,2,0,0,6,12,12,Independent    Family,Y,1,march,2017
14000384,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,1,march,2017
14000384,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,1,march,2017
14000385,CALDWELL,CENTERS,5-STAR,1,6,8,9,3,2,0,0,28,29,29,Head Start     Converted,Y,0,march,2017
14000385,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start     Converted,Y,0,march,2017
14000385,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start     Converted,Y,0,march,2017
14000386,CALDWELL,CENTERS,5-STAR,1,0,0,0,1,8,5,0,14,17,17,Local Public   School,Y,3,march,2017
14000386,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000386,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000390,CALDWELL,CENTERS,5-STAR,1,0,0,0,0,0,0,64,64,130,130,Local Public   School,Y,0,march,2017
14000390,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,0,march,2017
14000390,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,0,march,2017
14000394,CALDWELL,CENTERS,5-STAR,1,0,0,3,6,3,0,0,12,12,12,Independent    Family,Y,4,march,2017
14000394,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,4,march,2017
14000394,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Family,Y,4,march,2017
14000401,CALDWELL,CENTERS,5-STAR,1,0,0,0,3,11,0,0,14,18,18,Local Public   School,Y,3,march,2017
14000401,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000401,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000402,CALDWELL,CENTERS,4-STAR,1,3,8,13,8,9,3,4,48,63,63,Independent    Converted,Y,3,march,2017
14000402,CALDWELL,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,3,march,2017
14000402,CALDWELL,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,3,march,2017
14000408,CALDWELL,CENTERS,5-STAR,1,0,0,0,1,26,6,0,33,36,36,Local Public   School,Y,5,march,2017
14000408,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000408,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,5,march,2017
14000409,CALDWELL,CENTERS,3-STAR,1,3,5,12,8,0,2,8,38,53,53,Independent    Constructed for,Y,9,march,2017
14000409,CALDWELL,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,9,march,2017
14000409,CALDWELL,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,9,march,2017
14000410,CALDWELL,CENTERS,4-STAR,1,0,2,2,6,9,6,0,25,28,28,Independent    Converted,Y,5,march,2017
14000410,CALDWELL,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,5,march,2017
14000410,CALDWELL,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,5,march,2017
14000411,CALDWELL,CENTERS,GS[0-9]+,1,0,5,6,13,13,4,0,41,50,50,Religious      Religious,N,9,march,2017
14000411,CALDWELL,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,0,0,Religious      Religious,N,9,march,2017
14000411,CALDWELL,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,0,0,Religious      Religious,N,9,march,2017
14000414,CALDWELL,CENTERS,4-STAR,1,1,4,7,6,3,2,8,31,28,28,Independent    Converted,Y,5,march,2017
14000414,CALDWELL,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,5,march,2017
14000414,CALDWELL,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,28,28,Independent    Converted,Y,5,march,2017
14000416,CALDWELL,CENTERS,5-STAR,1,0,0,0,1,8,8,0,17,18,18,Local Public   School,Y,3,march,2017
14000416,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000416,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,3,march,2017
14000417,CALDWELL,CENTERS,5-STAR,1,1,4,2,6,4,2,0,19,29,29,Head Start     Converted,Y,0,march,2017
14000417,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start     Converted,Y,0,march,2017
14000417,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start     Converted,Y,0,march,2017
1455043,CALDWELL,CENTERS,5-STAR,1,13,15,19,13,17,4,25,106,122,122,Independent    Constructed for,Y,3,march,2017
1455043,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,3,march,2017
1455043,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,3,march,2017
1455053,CALDWELL,CENTERS,5-STAR,1,0,0,7,11,15,1,20,54,70,70,Independent    Constructed for,Y,0,march,2017
1455053,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,0,march,2017
1455053,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,0,march,2017
1455075,CALDWELL,CENTERS,5-STAR,1,0,0,0,3,4,5,0,12,15,15,Local Public   School,Y,1,march,2017
1455075,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,1,march,2017
1455075,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,1,march,2017
1455097,CALDWELL,CENTERS,4-STAR,1,3,6,3,9,5,5,19,50,64,64,Independent    Converted,Y,0,march,2017
1455097,CALDWELL,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,0,march,2017
1455097,CALDWELL,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,0,march,2017
1455107,CALDWELL,CENTERS,3-STAR,1,1,0,0,1,1,4,0,7,29,29,Independent    Converted House,Y,3,march,2017
1455107,CALDWELL,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,3,march,2017
1455107,CALDWELL,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,3,march,2017
1455112,CALDWELL,CENTERS,5-STAR,1,7,11,14,12,19,2,0,65,85,85,Independent    Constructed for,Y,5,march,2017
1455112,CALDWELL,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,85,85,Independent    Constructed for,Y,5,march,2017
1455112,CALDWELL,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,5,march,2017
15000010,CAMDEN,HOMES,4-STAR,1,2,1,2,0,0,1,3,9,8,8,Independent   Family,Y,3,march,2017
15000010,CAMDEN,HOMES,4-STAR,2,0,0,1,0,0,0,2,3,8,8,Independent   Family,Y,3,march,2017
15000010,CAMDEN,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,8,8,Independent   Family,Y,3,march,2017
15000017,CAMDEN,HOMES,4-STAR,1,0,1,2,1,0,1,3,8,8,8,Independent   Family,N,1,march,2017
15000017,CAMDEN,HOMES,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent   Family,N,1,march,2017
15000017,CAMDEN,HOMES,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Family,N,1,march,2017
15000015,CAMDEN,CENTERS,5-STAR,1,0,0,0,0,0,0,65,65,80,80,Local Public   School,Y,6,march,2017
15000015,CAMDEN,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
15000015,CAMDEN,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,Y,6,march,2017
15000016,CAMDEN,CENTERS,1-STAR,1,0,0,0,13,6,0,0,19,20,20,Local Public   School,N,4,march,2017
15000016,CAMDEN,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,4,march,2017
15000016,CAMDEN,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,4,march,2017
15000020,CAMDEN,CENTERS,3-STAR,1,5,6,4,7,9,7,6,44,45,45,Independent    Converted,Y,8,march,2017
15000020,CAMDEN,CENTERS,3-STAR,2,0,0,0,0,0,0,0,0,45,45,Independent    Converted,Y,8,march,2017
15000020,CAMDEN,CENTERS,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,8,march,2017
15000021,CAMDEN,CENTERS,5-STAR,1,0,0,0,0,20,16,0,36,36,36,Independent    School,N,8,march,2017
15000021,CAMDEN,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    School,N,8,march,2017
15000021,CAMDEN,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    School,N,8,march,2017
16000043,CARTERET,HOMES,2-STAR,1,1,1,1,0,0,0,2,5,8,8,Independent   Family,N,1,march,2017
16000043,CARTERET,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent   Family,N,1,march,2017
16000043,CARTERET,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Family,N,1,march,2017
16000138,CARTERET,HOMES,1-STAR,1,0,1,1,2,0,0,1,5,8,8,Independent   Family,N,8,march,2017
16000138,CARTERET,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent   Family,N,8,march,2017
16000138,CARTERET,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Family,N,8,march,2017
16000152,CARTERET,HOMES,2-STAR,1,2,0,2,1,0,0,0,5,8,8,Independent   Family,N,0,march,2017
16000152,CARTERET,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent   Family,N,0,march,2017
16000152,CARTERET,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Family,N,0,march,2017
16000180,CARTERET,HOMES,5-STAR,1,0,0,1,2,0,2,0,5,8,8,Independent   Doublewide,Y,1,march,2017
16000180,CARTERET,HOMES,5-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent   Doublewide,Y,1,march,2017
16000180,CARTERET,HOMES,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Doublewide,Y,1,march,2017
16000181,CARTERET,HOMES,2-STAR,1,1,1,0,2,1,0,0,5,8,8,Independent   Family,Y,1,march,2017
16000181,CARTERET,HOMES,2-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent   Family,Y,1,march,2017
16000181,CARTERET,HOMES,2-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Family,Y,1,march,2017
16000182,CARTERET,HOMES,5-STAR,1,1,0,0,1,0,0,2,4,5,5,Independent   Singlewide,Y,1,march,2017
16000182,CARTERET,HOMES,5-STAR,2,0,0,0,0,0,0,1,1,5,5,Independent   Singlewide,Y,1,march,2017
16000182,CARTERET,HOMES,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Singlewide,Y,1,march,2017
16000191,CARTERET,HOMES,3-STAR,1,1,1,1,3,0,0,0,6,8,8,Independent   Family,Y,1,march,2017
16000191,CARTERET,HOMES,3-STAR,2,0,0,0,0,0,0,0,0,8,8,Independent   Family,Y,1,march,2017
16000191,CARTERET,HOMES,3-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Family,Y,1,march,2017
16000194,CARTERET,HOMES,1-STAR,1,0,1,0,0,0,0,0,1,1,0,Independent   Family,N,1,march,2017
16000194,CARTERET,HOMES,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent   Family,N,1,march,2017
16000194,CARTERET,HOMES,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent   Family,N,1,march,2017
16000019,CARTERET,CENTERS,GS[0-9]+,1,5,11,14,15,10,3,10,68,95,95,Religious      Religious,Y,2,march,2017
16000019,CARTERET,CENTERS,GS[0-9]+,2,0,0,0,0,0,0,0,0,0,0,Religious      Religious,Y,2,march,2017
16000019,CARTERET,CENTERS,GS[0-9]+,3,0,0,0,0,0,0,0,0,0,0,Religious      Religious,Y,2,march,2017
16000038,CARTERET,CENTERS,4-STAR,1,0,0,1,3,7,1,9,21,29,29,Independent    Converted House,Y,3,march,2017
16000038,CARTERET,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,3,march,2017
16000038,CARTERET,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted House,Y,3,march,2017
16000072,CARTERET,CENTERS,5-STAR,1,7,9,13,8,8,0,10,55,94,94,Independent    Converted,Y,1,march,2017
16000072,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,94,0,Independent    Converted,Y,1,march,2017
16000072,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,Y,1,march,2017
16000090,CARTERET,CENTERS,5-STAR,1,0,0,0,13,31,2,0,46,64,64,Head Start     Constructed for,Y,8,march,2017
16000090,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start     Constructed for,Y,8,march,2017
16000090,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start     Constructed for,Y,8,march,2017
16000120,CARTERET,CENTERS,5-STAR,1,0,2,14,13,31,40,0,100,135,135,Head Start     Constructed for,Y,0,march,2017
16000120,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Head Start     Constructed for,Y,0,march,2017
16000120,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Head Start     Constructed for,Y,0,march,2017
16000127,CARTERET,CENTERS,5-STAR,1,0,0,0,0,9,5,0,14,28,28,Local Public   School,N,2,march,2017
16000127,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,2,march,2017
16000127,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,2,march,2017
16000128,CARTERET,CENTERS,4-STAR,1,0,0,0,0,10,4,0,14,14,14,Local Public   School,N,2,march,2017
16000128,CARTERET,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,2,march,2017
16000128,CARTERET,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,2,march,2017
16000130,CARTERET,CENTERS,4-STAR,1,0,0,0,0,9,5,0,14,28,28,Local Public   School,N,3,march,2017
16000130,CARTERET,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,3,march,2017
16000130,CARTERET,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,3,march,2017
16000134,CARTERET,CENTERS,4-STAR,1,15,21,23,31,24,0,19,133,199,199,Independent    Constructed for,Y,7,march,2017
16000134,CARTERET,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,7,march,2017
16000134,CARTERET,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,7,march,2017
16000135,CARTERET,CENTERS,4-STAR,1,0,0,0,0,6,8,0,14,14,14,Local Public   School,N,2,march,2017
16000135,CARTERET,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,2,march,2017
16000135,CARTERET,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,2,march,2017
16000137,CARTERET,CENTERS,4-STAR,1,0,2,10,19,20,5,0,56,58,58,Religious      Constructed for,Y,0,march,2017
16000137,CARTERET,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Religious      Constructed for,Y,0,march,2017
16000137,CARTERET,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Religious      Constructed for,Y,0,march,2017
16000151,CARTERET,CENTERS,4-STAR,1,2,13,15,15,20,1,6,72,100,100,Independent    Constructed for,Y,3,march,2017
16000151,CARTERET,CENTERS,4-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,3,march,2017
16000151,CARTERET,CENTERS,4-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,3,march,2017
16000162,CARTERET,CENTERS,5-STAR,1,0,0,0,0,54,36,38,128,131,131,Independent    Constructed for,Y,2,march,2017
16000162,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,2,march,2017
16000162,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,2,march,2017
16000163,CARTERET,CENTERS,5-STAR,1,2,9,12,7,7,2,10,49,76,76,Independent    Constructed for,Y,1,march,2017
16000163,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,1,march,2017
16000163,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,1,march,2017
16000164,CARTERET,CENTERS,5-STAR,1,5,17,12,9,17,0,0,60,98,98,Independent    Constructed for,Y,3,march,2017
16000164,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,3,march,2017
16000164,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Constructed for,Y,3,march,2017
16000176,CARTERET,CENTERS,1-STAR,1,4,4,5,5,5,4,0,27,35,35,Independent    Converted,N,7,march,2017
16000176,CARTERET,CENTERS,1-STAR,2,0,0,0,0,0,0,0,0,0,0,Independent    Converted,N,7,march,2017
16000176,CARTERET,CENTERS,1-STAR,3,0,0,0,0,0,0,0,0,0,0,Independent    Converted,N,7,march,2017
16000178,CARTERET,CENTERS,5-STAR,1,0,0,0,0,2,7,0,9,14,14,Local Public   School,N,3,march,2017
16000178,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,3,march,2017
16000178,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,3,march,2017
16000179,CARTERET,CENTERS,5-STAR,1,0,0,0,0,7,6,0,13,30,30,Local Public   School,N,3,march,2017
16000179,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,3,march,2017
16000179,CARTERET,CENTERS,5-STAR,3,0,0,0,0,0,0,0,0,0,0,Local Public   School,N,3,march,2017
16000183,CARTERET,CENTERS,5-STAR,1,0,0,0,6,17,2,0,25,72,72,Local Public   Converted House,Y,7,march,2017
16000183,CARTERET,CENTERS,5-STAR,2,0,0,0,0,0,0,0,0,0,0,Local Public   Converted House,Y,7,march,2017
