id,county,name,type,star,ind_month,shift,num_infant,num_one,num_two,num_three,num_four,num_five,num_twelve,num_total,children_lic,children_max,cat_op,scc,employees,month,year
34001204,Forsyth,"Learning Place Child Development Center, Inc., The",Center,4 Star C 2C,8,2,0,0,0,0,0,0,0,0,77,77,Independent Constructed for Child,Y,6,December,2020
34001204,Forsyth,"Learning Place Child Development Center, Inc., The",Center,4 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,Y,6,December,2020
34001233,Forsyth,Caleb's Creek Elementary Pre­k,Center,4 Star C 2C,10,1,0,0,0,0,14,4,0,18,18,18,Local Public School School,N,3,December,2020
34001233,Forsyth,Caleb's Creek Elementary Pre­k,Center,4 Star C 2C,10,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
34001233,Forsyth,Caleb's Creek Elementary Pre­k,Center,4 Star C 2C,10,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
34001234,Forsyth,Mineral Springs Baptist Child Care,Center,5 Star C 2C,6,1,0,0,0,0,0,0,6,6,8,8,Independent Converted House,Y,1,December,2020
34001234,Forsyth,Mineral Springs Baptist Child Care,Center,5 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,1,December,2020
34001234,Forsyth,Mineral Springs Baptist Child Care,Center,5 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,1,December,2020
34001237,Forsyth,Gibson Elementary School Pre­kindergarten,Center,5 Star C 2C,9,1,0,0,0,0,39,1,0,40,54,54,Local Public School School,N,7,December,2020
34001237,Forsyth,Gibson Elementary School Pre­kindergarten,Center,5 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,7,December,2020
34001237,Forsyth,Gibson Elementary School Pre­kindergarten,Center,5 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,7,December,2020
34001238,Forsyth,Diggs­latham Elementary School Pre­,Center,5 Star C 2C,3,1,0,0,0,0,29,6,0,35,36,36,Local Public School School,N,5,December,2020
34001238,Forsyth,Diggs­latham Elementary School Pre­,Center,5 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,5,December,2020
34001238,Forsyth,Diggs­latham Elementary School Pre­,Center,5 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,5,December,2020
34001239,Forsyth,Walkertown Elementary School Pre­kindergarten,Center,5 Star C 2C,0,1,0,0,0,0,8,10,0,18,18,18,Local Public School School,N,2,December,2020
34001239,Forsyth,Walkertown Elementary School Pre­kindergarten,Center,5 Star C 2C,0,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,December,2020
34001239,Forsyth,Walkertown Elementary School Pre­kindergarten,Center,5 Star C 2C,0,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,December,2020
34001241,Forsyth,Kimmel Farm Elementary School Pre­kindergarten,Center,5 Star C 2C,6,1,0,0,0,0,13,5,0,18,18,18,Local Public School School,N,2,December,2020
34001241,Forsyth,Kimmel Farm Elementary School Pre­kindergarten,Center,5 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,December,2020
34001241,Forsyth,Kimmel Farm Elementary School Pre­kindergarten,Center,5 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,2,December,2020
34001252,Forsyth,Smith Farm Elementary School Pre­kindergarten,Center,5 Star C 2C,6,1,0,0,0,0,33,3,0,36,36,36,Local Public School School,N,5,December,2020
34001252,Forsyth,Smith Farm Elementary School Pre­kindergarten,Center,5 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,5,December,2020
34001252,Forsyth,Smith Farm Elementary School Pre­kindergarten,Center,5 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,5,December,2020
34001255,Forsyth,First Christian Ministries Kids Castle,Center,Other,10,1,0,0,12,0,0,0,0,12,155,50,Religious Religious,N,2,December,2020
34001255,Forsyth,First Christian Ministries Kids Castle,Center,Other,10,2,0,0,0,0,0,0,0,0,0,0,Religious Religious,N,2,December,2020
34001255,Forsyth,First Christian Ministries Kids Castle,Center,Other,10,3,0,0,0,0,0,0,0,0,0,0,Religious Religious,N,2,December,2020
34001282,Forsyth,Clemmons Learning Center,Center,3 Star C 2C,6,1,7,11,10,15,13,1,0,57,71,71,Independent Constructed for Child,Y,1,December,2020
34001282,Forsyth,Clemmons Learning Center,Center,3 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,Y,1,December,2020
34001282,Forsyth,Clemmons Learning Center,Center,3 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,Y,1,December,2020
34001283,Forsyth,Foundations Early Learning Center,Center,5 Star C 2C,11,1,7,22,9,18,19,2,7,84,190,190,Franchise Constructed for Child,Y,13,December,2020
34001283,Forsyth,Foundations Early Learning Center,Center,5 Star C 2C,11,2,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child,Y,13,December,2020
34001283,Forsyth,Foundations Early Learning Center,Center,5 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child,Y,13,December,2020
34001285,Forsyth,Childcare Network #299,Center,5 Star C 2C,6,1,5,16,12,16,12,7,34,102,169,169,Independent Constructed for Child,Y,13,December,2020
34001285,Forsyth,Childcare Network #299,Center,5 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,Y,13,December,2020
34001285,Forsyth,Childcare Network #299,Center,5 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,Y,13,December,2020
34001289,Forsyth,The Children's Courtyard,Center,4 Star C 2C,3,1,10,21,24,11,22,19,20,127,195,195,Franchise Constructed for Child,Y,20,December,2020
34001289,Forsyth,The Children's Courtyard,Center,4 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child,Y,20,December,2020
34001289,Forsyth,The Children's Courtyard,Center,4 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child,Y,20,December,2020
34001290,Forsyth,"Sunshine House #209, The",Center,3 Star C 2C,10,1,18,20,29,23,12,6,8,116,150,150,Franchise Constructed for Child,N,20,December,2020
34001290,Forsyth,"Sunshine House #209, The",Center,3 Star C 2C,10,2,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child,N,20,December,2020
34001290,Forsyth,"Sunshine House #209, The",Center,3 Star C 2C,10,3,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child,N,20,December,2020
34001304,Forsyth,Carol L. Danforth Early Childhood Lab,Center,5 Star C 2C,4,1,0,0,0,7,1,1,0,9,15,15,Community College School,N,2,December,2020
34001304,Forsyth,Carol L. Danforth Early Childhood Lab,Center,5 Star C 2C,4,2,0,0,0,0,0,0,0,0,0,0,Community College School,N,2,December,2020
34001304,Forsyth,Carol L. Danforth Early Childhood Lab,Center,5 Star C 2C,4,3,0,0,0,0,0,0,0,0,0,0,Community College School,N,2,December,2020
34001306,Forsyth,Foundations Early Learning Center #212,Center,3 Star C 2C,7,1,9,24,11,25,13,2,6,90,194,194,Franchise Constructed for Child,Y,15,December,2020
34001306,Forsyth,Foundations Early Learning Center #212,Center,3 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child,Y,15,December,2020
34001306,Forsyth,Foundations Early Learning Center #212,Center,3 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child,Y,15,December,2020
34001308,Forsyth,Church Childcare Plus,Center,5 Star C 2C,3,1,0,0,0,0,2,11,0,13,150,135,Independent Constructed for Child,N,2,December,2020
34001308,Forsyth,Church Childcare Plus,Center,5 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,N,2,December,2020
34001308,Forsyth,Church Childcare Plus,Center,5 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,N,2,December,2020
34001320,Forsyth,Friendly People That Care Childcare,Center,3 Star C 2C,1,1,3,13,14,7,12,0,7,56,107,107,Independent Constructed for Child,N,9,December,2020
34001320,Forsyth,Friendly People That Care Childcare,Center,3 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,N,9,December,2020
34001320,Forsyth,Friendly People That Care Childcare,Center,3 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,N,9,December,2020
34001323,Forsyth,My Little Genius',Center,3 Star C 2C,7,1,5,3,4,6,5,1,8,32,120,120,Independent Constructed for Child,N,6,December,2020
34001323,Forsyth,My Little Genius',Center,3 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,N,6,December,2020
34001323,Forsyth,My Little Genius',Center,3 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child,N,6,December,2020
34001336,Forsyth,The Crossing Preschool Afterschool,Center,Other,8,1,0,0,4,4,4,0,0,12,60,70,Religious Sponsored Constructed for Child,N,5,December,2020
34001336,Forsyth,The Crossing Preschool Afterschool,Center,Other,8,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Constructed for Child,N,5,December,2020
34001336,Forsyth,The Crossing Preschool Afterschool,Center,Other,8,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Constructed for Child,N,5,December,2020
34001347,Forsyth,Winston Salem Christian School,Center,Other,11,1,0,0,0,16,18,11,0,45,50,50,Religious Sponsored School,N,2,December,2020
34001347,Forsyth,Winston Salem Christian School,Center,Other,11,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored School,N,2,December,2020
34001347,Forsyth,Winston Salem Christian School,Center,Other,11,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored School,N,2,December,2020
3451015,Forsyth,First Baptist Church,Center,5 Star C 2C,11,1,0,0,1,17,25,0,26,69,99,99,Religious Sponsored Religious,Y,10,December,2020
3451015,Forsyth,First Baptist Church,Center,5 Star C 2C,11,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,10,December,2020
3451015,Forsyth,First Baptist Church,Center,5 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,10,December,2020
3451073,Forsyth,Bethlehem Community Child Development,Center,5 Star C 2C,8,1,7,31,35,32,40,18,0,163,298,298,Community Service Community Building,Y,29,December,2020
3451073,Forsyth,Bethlehem Community Child Development,Center,5 Star C 2C,8,2,0,0,0,0,0,0,0,0,298,298,Community Service Community Building,Y,29,December,2020
3451073,Forsyth,Bethlehem Community Child Development,Center,5 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Community Service Community Building,Y,29,December,2020
3452208,Forsyth,Main Street Baptist Day Care,Center,Other,0,1,17,11,17,12,8,6,30,101,164,164,Religious Sponsored Religious,Y,15,December,2020
3452208,Forsyth,Main Street Baptist Day Care,Center,Other,0,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,15,December,2020
3452208,Forsyth,Main Street Baptist Day Care,Center,Other,0,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,15,December,2020
3455011,Forsyth,St. Andrews Child Care Center,Center,3 Star C 2C,6,1,0,0,7,17,13,6,10,53,90,90,Religious Sponsored Religious,Y,8,December,2020
3455011,Forsyth,St. Andrews Child Care Center,Center,3 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,8,December,2020
3455011,Forsyth,St. Andrews Child Care Center,Center,3 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,8,December,2020
3455102,Forsyth,St. John's Lutheran Child Care,Center,Other,5,1,0,0,0,7,35,0,0,42,155,155,Religious Sponsored Industry/Business,N,6,December,2020
3455102,Forsyth,St. John's Lutheran Child Care,Center,Other,5,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Industry/Business,N,6,December,2020
3455102,Forsyth,St. John's Lutheran Child Care,Center,Other,5,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Industry/Business,N,6,December,2020
3455110,Forsyth,Stepping Stones Baptist Day Care,Center,1 Star C 2C,0,1,0,0,6,4,7,0,0,17,42,0,Independent Industry/Business,N,2,December,2020
3455110,Forsyth,Stepping Stones Baptist Day Care,Center,1 Star C 2C,0,2,0,0,0,0,0,0,0,0,0,0,Independent Industry/Business,N,2,December,2020
3455110,Forsyth,Stepping Stones Baptist Day Care,Center,1 Star C 2C,0,3,0,0,0,0,0,0,0,0,0,0,Independent Industry/Business,N,2,December,2020
3455124,Forsyth,Holy Cross Child Development Center,Center,4 Star C 2C,5,1,0,6,10,1,10,0,14,41,99,99,Religious Sponsored Religious,Y,10,December,2020
3455124,Forsyth,Holy Cross Child Development Center,Center,4 Star C 2C,5,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,10,December,2020
3455124,Forsyth,Holy Cross Child Development Center,Center,4 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,10,December,2020
3455147,Forsyth,Clemmons Moravian Child Care,Center,5 Star C 2C,10,1,16,24,23,26,23,5,0,117,133,133,Religious Sponsored Religious,Y,20,December,2020
3455147,Forsyth,Clemmons Moravian Child Care,Center,5 Star C 2C,10,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,20,December,2020
3455147,Forsyth,Clemmons Moravian Child Care,Center,5 Star C 2C,10,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,20,December,2020
3455173,Forsyth,"La Petite Academy, Inc.",Center,5 Star C 2C,1,1,0,0,0,0,0,0,15,15,121,121,Independent Constructed for Child Care,Y,1,December,2020
3455173,Forsyth,"La Petite Academy, Inc.",Center,5 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,1,December,2020
3455173,Forsyth,"La Petite Academy, Inc.",Center,5 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,1,December,2020
3455196,Forsyth,"La Petite Academy, Inc.",Center,5 Star C 2C,12,1,18,1,23,21,22,9,25,119,131,131,Franchise Constructed for Child Care,Y,15,December,2020
3455196,Forsyth,"La Petite Academy, Inc.",Center,5 Star C 2C,12,2,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child Care,Y,15,December,2020
3455196,Forsyth,"La Petite Academy, Inc.",Center,5 Star C 2C,12,3,0,0,0,0,0,0,0,0,0,0,Franchise Constructed for Child Care,Y,15,December,2020
3455198,Forsyth,Friedland Moravian Church Day Care,Center,Other,12,1,4,12,4,14,10,3,6,53,90,90,Religious Sponsored Religious,Y,8,December,2020
3455198,Forsyth,Friedland Moravian Church Day Care,Center,Other,12,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,8,December,2020
3455198,Forsyth,Friedland Moravian Church Day Care,Center,Other,12,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,8,December,2020
3455199,Forsyth,Little Red School House,Center,4 Star C 2C,7,1,2,1,3,8,8,2,22,46,95,95,Independent Converted House,Y,6,December,2020
3455199,Forsyth,Little Red School House,Center,4 Star C 2C,7,2,0,0,0,0,0,0,0,0,95,95,Independent Converted House,Y,6,December,2020
3455199,Forsyth,Little Red School House,Center,4 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,6,December,2020
3455202,Forsyth,Today's Child Learning Center,Center,5 Star C 2C,11,1,17,23,17,29,27,10,29,152,500,500,Employer/Employee Sponsored Constructed for Child Care,Y,22,December,2020
3455202,Forsyth,Today's Child Learning Center,Center,5 Star C 2C,11,2,0,0,0,0,0,0,0,0,500,500,Employer/Employee Sponsored Constructed for Child Care,Y,22,December,2020
3455202,Forsyth,Today's Child Learning Center,Center,5 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Employer/Employee Sponsored Constructed for Child Care,Y,22,December,2020
3459000,Forsyth,Cedar Forest Baptist Day Care,Center,Other,7,1,0,0,1,4,3,1,0,9,79,79,Independent Constructed for Child Care,N,2,December,2020
3459000,Forsyth,Cedar Forest Baptist Day Care,Center,Other,7,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,N,2,December,2020
3459000,Forsyth,Cedar Forest Baptist Day Care,Center,Other,7,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,N,2,December,2020
3459001,Forsyth,Immanuel Baptist Church Day Care,Center,4 Star C 2C,0,1,9,11,8,10,14,3,25,80,100,0,Religious Sponsored Religious,Y,0,December,2020
3459001,Forsyth,Immanuel Baptist Church Day Care,Center,4 Star C 2C,0,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,0,December,2020
3459001,Forsyth,Immanuel Baptist Church Day Care,Center,4 Star C 2C,0,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,0,December,2020
3459002,Forsyth,Gospel Light Christian School,Center,Other,2,1,0,0,0,14,18,8,35,75,175,175,Private School School,N,6,December,2020
3459002,Forsyth,Gospel Light Christian School,Center,Other,2,2,0,0,0,0,0,0,0,0,0,0,Private School School,N,6,December,2020
3459002,Forsyth,Gospel Light Christian School,Center,Other,2,3,0,0,0,0,0,0,0,0,0,0,Private School School,N,6,December,2020
3459018,Forsyth,Salem Baptist Christian School,Center,Other,2,1,0,0,1,8,12,5,0,26,200,200,Religious Sponsored Religious,N,5,December,2020
3459018,Forsyth,Salem Baptist Christian School,Center,Other,2,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,N,5,December,2020
3459018,Forsyth,Salem Baptist Christian School,Center,Other,2,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,N,5,December,2020
3459020,Forsyth,Mt. Zion Child Development Center,Center,4 Star C 2C,8,1,0,2,2,6,8,3,5,26,60,60,Religious Sponsored Constructed for Child Care,Y,5,December,2020
3459020,Forsyth,Mt. Zion Child Development Center,Center,4 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Constructed for Child Care,Y,5,December,2020
3459020,Forsyth,Mt. Zion Child Development Center,Center,4 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Constructed for Child Care,Y,5,December,2020
35000142,Franklin,Lassiter's Child Care,Home,4 Star H 2C,6,1,0,2,2,0,0,0,4,8,8,8,Independent Family Residence,Y,1,December,2020
35000142,Franklin,Lassiter's Child Care,Home,4 Star H 2C,6,2,0,0,0,1,0,0,2,3,8,8,Independent Family Residence,Y,1,December,2020
35000142,Franklin,Lassiter's Child Care,Home,4 Star H 2C,6,3,0,0,0,0,0,0,0,0,8,8,Independent Family Residence,Y,1,December,2020
35000159,Franklin,What A Blessing Child Care,Home,5 Star H 2C,0,1,0,0,1,1,1,0,3,6,8,8,Independent Modular,N,1,December,2020
35000159,Franklin,What A Blessing Child Care,Home,5 Star H 2C,0,2,0,0,0,0,0,0,0,0,8,8,Independent Modular,N,1,December,2020
35000159,Franklin,What A Blessing Child Care,Home,5 Star H 2C,0,3,0,0,0,0,0,0,0,0,0,0,Independent Modular,N,1,December,2020
35000026,Franklin,Abc Adventures Preschool And Child Care,Center,5 Star C 2C,9,1,5,4,7,25,9,10,0,60,70,70,Independent Constructed for Child Care,Y,11,December,2020
35000026,Franklin,Abc Adventures Preschool And Child Care,Center,5 Star C 2C,9,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,11,December,2020
35000026,Franklin,Abc Adventures Preschool And Child Care,Center,5 Star C 2C,9,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,11,December,2020
35000031,Franklin,Bunn Head Start,Center,5 Star C 2C,5,1,0,0,0,3,24,8,0,35,36,36,Head Start Modular,N,6,December,2020
35000031,Franklin,Bunn Head Start,Center,5 Star C 2C,5,2,0,0,0,0,0,0,0,0,0,0,Head Start Modular,N,6,December,2020
35000031,Franklin,Bunn Head Start,Center,5 Star C 2C,5,3,0,0,0,0,0,0,0,0,0,0,Head Start Modular,N,6,December,2020
35000049,Franklin,The Kid's Corner,Center,5 Star C 2C,1,1,6,6,9,14,13,0,20,68,99,99,Independent Constructed for Child Care,Y,14,December,2020
35000049,Franklin,The Kid's Corner,Center,5 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,14,December,2020
35000049,Franklin,The Kid's Corner,Center,5 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,14,December,2020
35000064,Franklin,Children's Ark Creative Learning Center,Center,5 Star C 2C,6,1,7,8,11,10,23,13,22,94,90,90,Independent Converted Building,Y,11,December,2020
35000064,Franklin,Children's Ark Creative Learning Center,Center,5 Star C 2C,6,2,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,11,December,2020
35000064,Franklin,Children's Ark Creative Learning Center,Center,5 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,11,December,2020
35000080,Franklin,Little Angel's Child Care Center,Center,5 Star C 2C,8,1,0,6,9,0,5,6,12,38,35,35,Independent Converted Building,Y,8,December,2020
35000080,Franklin,Little Angel's Child Care Center,Center,5 Star C 2C,8,2,0,0,0,0,0,0,0,0,35,35,Independent Converted Building,Y,8,December,2020
35000080,Franklin,Little Angel's Child Care Center,Center,5 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Independent Converted Building,Y,8,December,2020
35000098,Franklin,"Almost Home Wee Care, Llc",Center,3 Star C 2C,7,1,3,11,9,6,10,0,0,39,70,70,Independent Constructed for Child Care,Y,10,December,2020
35000098,Franklin,"Almost Home Wee Care, Llc",Center,3 Star C 2C,7,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,10,December,2020
35000098,Franklin,"Almost Home Wee Care, Llc",Center,3 Star C 2C,7,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,10,December,2020
35000129,Franklin,Dream World Academy,Center,5 Star C 2C,6,1,4,2,4,3,15,1,5,34,47,47,Independent Constructed for Child Care,Y,6,December,2020
35000129,Franklin,Dream World Academy,Center,5 Star C 2C,6,2,0,0,0,0,0,0,0,0,47,47,Independent Constructed for Child Care,Y,6,December,2020
35000129,Franklin,Dream World Academy,Center,5 Star C 2C,6,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,6,December,2020
35000138,Franklin,Kid's Zone,Center,4 Star C 2C,3,1,8,8,17,12,6,1,16,68,78,78,Independent Constructed for Child Care,Y,11,December,2020
35000138,Franklin,Kid's Zone,Center,4 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,11,December,2020
35000138,Franklin,Kid's Zone,Center,4 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,11,December,2020
35000144,Franklin,Louisburg Elementary Pre­k,Center,5 Star C 2C,10,1,0,0,0,0,2,0,0,2,36,18,Local Public School School,N,3,December,2020
35000144,Franklin,Louisburg Elementary Pre­k,Center,5 Star C 2C,10,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
35000144,Franklin,Louisburg Elementary Pre­k,Center,5 Star C 2C,10,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
35000147,Franklin,Franklinton Head Start,Center,5 Star C 2C,3,1,0,0,0,19,25,0,0,44,71,71,Head Start Constructed for Child Care,N,8,December,2020
35000147,Franklin,Franklinton Head Start,Center,5 Star C 2C,3,2,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child Care,N,8,December,2020
35000147,Franklin,Franklinton Head Start,Center,5 Star C 2C,3,3,0,0,0,0,0,0,0,0,0,0,Head Start Constructed for Child Care,N,8,December,2020
35000150,Franklin,Franklinton Elementary Pre­k,Center,5 Star C 2C,12,1,0,0,0,0,12,0,0,12,18,18,Local Public School School,N,3,December,2020
35000150,Franklin,Franklinton Elementary Pre­k,Center,5 Star C 2C,12,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
35000150,Franklin,Franklinton Elementary Pre­k,Center,5 Star C 2C,12,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
35000151,Franklin,Edward Best Elementary Pre­k,Center,5 Star C 2C,1,1,0,0,0,0,6,5,0,11,18,18,Local Public School School,N,3,December,2020
35000151,Franklin,Edward Best Elementary Pre­k,Center,5 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
35000151,Franklin,Edward Best Elementary Pre­k,Center,5 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
35000152,Franklin,Long Mill Elementary Pre­k,Center,5 Star C 2C,2,1,0,0,0,0,9,8,0,17,18,18,Local Public School School,N,3,December,2020
35000152,Franklin,Long Mill Elementary Pre­k,Center,5 Star C 2C,2,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
35000152,Franklin,Long Mill Elementary Pre­k,Center,5 Star C 2C,2,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,3,December,2020
35000156,Franklin,"Kids Learning Academy, Inc.",Center,4 Star C 2C,11,1,2,1,2,6,7,1,12,31,95,95,Independent Converted House,Y,6,December,2020
35000156,Franklin,"Kids Learning Academy, Inc.",Center,4 Star C 2C,11,2,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,6,December,2020
35000156,Franklin,"Kids Learning Academy, Inc.",Center,4 Star C 2C,11,3,0,0,0,0,0,0,0,0,0,0,Independent Converted House,Y,6,December,2020
35000160,Franklin,Laurel Mill Elementary,Center,Temp C,9,1,0,0,0,0,0,0,0,0,18,0,Local Public School School,N,0,December,2020
35000160,Franklin,Laurel Mill Elementary,Center,Temp C,9,2,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,0,December,2020
35000160,Franklin,Laurel Mill Elementary,Center,Temp C,9,3,0,0,0,0,0,0,0,0,0,0,Local Public School School,N,0,December,2020
35000162,Franklin,Precious Beginnings Childcare Center,Center,Temp C,8,1,1,3,9,9,5,2,14,43,50,50,Independent Constructed for Child Care,Y,10,December,2020
35000162,Franklin,Precious Beginnings Childcare Center,Center,Temp C,8,2,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,10,December,2020
35000162,Franklin,Precious Beginnings Childcare Center,Center,Temp C,8,3,0,0,0,0,0,0,0,0,0,0,Independent Constructed for Child Care,Y,10,December,2020
3551110,Franklin,Nelson Head Start Center,Center,5 Star C 2C,1,1,0,0,0,17,26,10,0,53,54,54,Head Start Converted Building,N,7,December,2020
3551110,Franklin,Nelson Head Start Center,Center,5 Star C 2C,1,2,0,0,0,0,0,0,0,0,0,0,Head Start Converted Building,N,7,December,2020
3551110,Franklin,Nelson Head Start Center,Center,5 Star C 2C,1,3,0,0,0,0,0,0,0,0,0,0,Head Start Converted Building,N,7,December,2020
3555007,Franklin,Saint Paul Presbyterian Day Care,Center,5 Star C 2C,8,1,0,0,3,11,9,10,10,43,45,45,Independent Religious,Y,8,December,2020
3555007,Franklin,Saint Paul Presbyterian Day Care,Center,5 Star C 2C,8,2,0,0,0,0,0,0,0,0,0,0,Independent Religious,Y,8,December,2020
3555007,Franklin,Saint Paul Presbyterian Day Care,Center,5 Star C 2C,8,3,0,0,0,0,0,0,0,0,0,0,Independent Religious,Y,8,December,2020
3555025,Franklin,Pilot Baptist Day Care,Center,Other,3,1,13,21,19,15,24,1,1,94,108,108,Religious Sponsored Religious,Y,13,December,2020
3555025,Franklin,Pilot Baptist Day Care,Center,Other,3,2,0,0,0,0,0,0,0,0,0,0,Religious Sponsored Religious,Y,13,December,2020
